,seed,lr,alpha,beta,full acc,full f1,partial acc,partial f1,best faith,avg certainty,what is og
123,96475,0.001,0.55,0.4,0.25098039215686274,0.2450592885375494,0.4266666666666667,0.4189189189189189,-4.0531158447265625e-06,0.5225253583987554,og alpha
124,96475,0.001,0.55,0.5,0.23921568627450981,0.24806201550387597,0.4066666666666667,0.41830065359477125,-4.0531158447265625e-06,0.5239768727620443,og alpha
125,96475,0.001,0.55,0.6,0.2627450980392157,0.24799999999999997,0.44666666666666666,0.4275862068965517,-4.0531158447265625e-06,0.5221223668257395,og alpha
126,96475,0.001,0.55,0.7,0.27450980392156865,0.23868312757201646,0.4666666666666667,0.42028985507246375,-4.0531158447265625e-06,0.5180676019191742,og alpha
127,96475,0.001,0.55,0.8,0.35294117647058826,0.23963133640552997,0.6,0.46428571428571436,-4.0531158447265625e-06,0.5125666773319244,og alpha
128,96475,0.001,0.55,0.9,0.4235294117647059,0.2461538461538462,0.72,0.5333333333333333,-4.0531158447265625e-06,0.5058660874764125,og alpha
129,96475,0.001,0.55,1.0,0.4745098039215686,0.25555555555555554,0.8066666666666666,0.6133333333333333,-4.0531158447265625e-06,0.4980633229017258,og alpha
130,96475,0.001,0.1,0.65,0.49411764705882355,0.22754491017964074,0.84,0.6129032258064516,-4.0531158447265625e-06,0.48695811967055,og beta
131,96475,0.001,0.2,0.65,0.5098039215686274,0.20382165605095542,0.8666666666666667,0.6153846153846154,-4.0531158447265625e-06,0.4766536283493042,og beta
132,96475,0.001,0.3,0.65,0.5215686274509804,0.21794871794871792,0.8866666666666667,0.6666666666666666,-4.0531158447265625e-06,0.4685859481493632,og beta
133,96475,0.001,0.4,0.65,0.5215686274509804,0.20779220779220778,0.8866666666666667,0.6530612244897959,-4.0531158447265625e-06,0.46363363981246947,og beta
134,96475,0.001,0.5,0.65,0.5215686274509804,0.20779220779220778,0.8866666666666667,0.6530612244897959,-4.0531158447265625e-06,0.46262810011704764,og beta
135,96475,0.001,0.6,0.65,0.5254901960784314,0.21935483870967742,0.8933333333333333,0.6799999999999999,-4.0531158447265625e-06,0.46465286195278166,og beta
